# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = test_with_prior_model
# start_datetime = 2026-03-26 07:02:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 807198272 (Default)
# output
#   file = prior_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 8
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,mu,kappa,theta.1,theta.2,theta.3,mu_prior,kappa_prior,theta_prior.1,theta_prior.2,theta_prior.3,y_prior.1,y_prior.2,y_prior.3
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.03792697,0.30716299,1.3846978e-33,4.0581314e-18,5.1388605e-16,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1682066,0.71499885,4.667642e-06,4.32716e-06,3.9637097e-08,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16149506,33.873226,0.16329034,0.1465518,0.18357948,56,72,91
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.074709482,0.98437021,0.085527378,0.014477717,0.022965626,28,2,10
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.026457933,5.1784984,0.0058825251,0.00031242684,0.35711231,2,0,195
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11271144,19.497346,0.12948046,0.034557069,0.061283526,47,18,28
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13976886,8.095672,0.38128106,0.10543238,0.10103806,112,61,63
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25405771,1.824914,0.088413239,0.72024757,0.041327675,20,386,29
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.33270762,19.555228,0.18247208,0.44669057,0.4041753,58,223,232
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22014648,13.15733,0.095084122,0.22101574,0.22677508,30,103,124
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.2455601,1.5519171,0.022021136,0.033605296,0.56282674,5,15,324
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19394609,6.9900844,0.46682732,0.24513378,0.051744958,155,106,35
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11083809,13.92247,0.12572881,0.15344915,0.052199575,30,84,30
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22709314,2.0908458,0.065235473,0.79785934,0.15661758,25,389,100
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.20377795,2.3620242,0.3104462,0.089346857,0.0065407236,98,55,6
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18411387,11.332768,0.070589903,0.06580127,0.13988732,20,36,87
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1225003,1.0283281,0.00078592621,0.0035496267,0.069400347,2,4,46
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.39708271,10.128493,0.51423456,0.47967759,0.27914282,165,238,187
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12976829,2.727252,0.60131684,5.8239822e-05,0.15585136,185,0,95
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10638619,3.1242243,0.0044252493,0.023691051,0.015655423,0,6,16
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.2027716,3.9088626,0.46172739,0.13117413,0.23972388,151,71,136
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16509974,7.6984872,0.3082776,0.040414779,0.16692393,107,22,93
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.20202005,4.5923055,0.34151439,0.068447294,0.089289791,107,33,56
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19755568,24.985067,0.11796026,0.09578629,0.30472846,28,55,175
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.036666633,6.6870726,0.017122646,0.0095275582,0.0041945363,7,2,3
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.39014925,0.479021,1.0372488e-05,0.98571319,0.0099510459,0,492,4
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17095709,34.944448,0.24584601,0.18355613,0.11496952,63,87,50
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30735862,8.3128188,0.31302507,0.15143531,0.079095385,81,71,49
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18292204,15.048136,0.25675317,0.40312398,0.19577238,69,203,117
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22738237,4.0819532,0.26295344,0.46727185,0.22673554,87,220,118
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.20382429,2.7617333,0.019697451,0.69729225,0.75519011,9,362,433
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.030029457,10.929902,0.0039946219,0.0031431428,0.025372571,0,1,11
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.20860451,0.77027337,3.1695526e-12,0.52457143,0.38369788,0,286,216
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19507372,3.6956146,0.21542291,0.081798045,0.002051578,63,40,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10688234,2.451963,0.10760821,4.0695482e-07,0.01211928,33,0,5
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12930948,1.9260716,0.010350307,0.0012040943,0.14786585,0,1,84
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.26846166,3.0598411,0.16922343,0.17578606,0.45924199,63,82,258
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.078732606,14.730597,0.094447481,0.080020255,0.023086802,32,40,15
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16667624,14.302929,0.23465458,0.098581421,0.12020721,66,53,70
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.53726884,2.7252605,0.69795481,0.74005065,0.27279966,202,352,165
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1691296,5.5111541,0.12829967,0.029488082,0.5229021,45,18,293
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12390748,5.5518462,0.00029675097,0.33496233,0.28856548,1,162,170
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.079213205,1.5941587,0.0011945783,0.021482384,0.61299415,0,9,369
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25418051,8.6768321,0.32873092,0.16898342,0.14603549,96,86,94
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22132035,3.3448117,0.16782392,0.20671437,0.45017722,41,99,263
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.26864222,4.4054618,0.29215086,0.41326662,0.011614093,90,208,4
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21771557,39.313921,0.15074604,0.20670252,0.20727779,54,106,112
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.034386357,15.311527,0.19212098,0.039281794,0.0010345413,59,22,1
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.40104531,11.913533,0.65845455,0.27813919,0.40404039,204,140,225
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30356478,6.7104286,0.20631833,0.3281516,0.11194121,62,164,67
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11069818,2.3407017,0.043921591,0.1467731,0.90574025,18,78,529
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17373809,0.19430421,2.0591421e-20,8.6501002e-17,7.3376549e-24,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.42462422,12.799044,0.40828483,0.53721931,0.63142122,120,274,378
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.0550829,4.7036464,3.9718176e-07,0.0051467092,0.13593302,0,2,85
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10793484,7.9460634,0.078875127,0.010168304,0.0065127109,29,4,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.36460628,1.4587347,0.28979141,0.40886336,0.060766852,91,217,37
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.086682012,22.899033,0.061006468,0.047086958,0.07460636,18,22,50
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.32293757,10.877045,0.28222166,0.25441222,0.084608256,86,124,48
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17726574,22.92808,0.084514046,0.27607575,0.16871103,30,149,104
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22824546,16.162489,0.33178192,0.20927372,0.12937703,90,97,86
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13463748,2.0030686,0.12300601,0.25934489,0.0044851627,36,117,3
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25213785,13.877004,0.27253422,0.4257149,0.28651946,79,222,167
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.069865555,9.2761255,0.13471034,0.043791123,0.019865374,46,16,12
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.37426111,5.4831526,0.67754488,0.09939534,0.21527391,192,55,113
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1540978,28.117871,0.24218106,0.22339969,0.24266278,77,110,131
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.062369716,16.438366,0.10661981,0.072973072,0.10198624,32,39,61
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.05408823,5.0073515,0.0023786888,0.0002166689,0.0039124353,1,0,5
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.089647167,7.2817583,0.046144982,0.21689109,0.064633199,20,105,32
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.084641058,8.7286128,0.021745609,0.00088341885,0.06917345,5,0,44
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15512706,2.7911483,0.053140557,0.01741443,0.40388557,12,7,235
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.087876601,21.998332,0.11281315,0.023858803,0.25007291,32,8,124
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.06595205,3.6227629,0.069868548,0.00019532524,0.058070515,26,0,29
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.26235182,16.720936,0.2766659,0.1650155,0.2724373,91,89,170
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10779824,18.196992,0.012290393,0.080753904,0.075618321,2,44,46
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15101252,2.4827946,0.074810006,0.031718877,2.9518999e-05,29,20,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.24687751,9.0107827,0.45227502,0.29558369,0.25638897,143,146,141
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23426364,41.262629,0.28297018,0.24796563,0.19789779,78,129,113
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18448075,21.070315,0.20402492,0.139573,0.21347696,67,59,119
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25096173,6.3468545,0.46520013,0.014189896,0.32533808,152,6,182
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.38186787,10.130507,0.29099091,0.57021752,0.22027659,74,274,124
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13376864,15.177083,0.17956394,0.074050173,0.10865407,48,39,58
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.093740894,18.55937,0.13249196,0.16646459,0.14599275,38,91,77
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1268403,5.3899774,0.32286443,0.42453281,0.077101371,98,213,50
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14327149,7.9535379,0.16030621,0.055129782,0.04286938,42,26,26
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.37054126,2.3450442,0.94367911,0.76656884,0.4042183,293,373,244
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.27283627,13.378284,0.20758057,0.37360033,0.12133971,59,174,79
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13674392,14.713837,0.1745205,0.052054697,0.17077351,60,24,93
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.39419666,16.324586,0.5936885,0.30789641,0.32317942,187,159,189
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.023648059,64.111662,0.017041796,0.013935628,0.007820299,5,4,7
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.08177094,1.580386,0.057674157,0.00077979663,1.2871221e-08,15,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19414731,1.8193375,0.68540972,0.065302773,0.023199193,210,24,9
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.010745801,3.3622119,2.0001694e-17,2.2549088e-10,1.0758889e-09,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13899756,6.8507006,0.17428278,0.11412281,0.16687895,45,58,120
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.29301017,2.4152721,0.37207169,0.28665625,0.19138507,130,156,119
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14268347,6.7982173,0.14688912,0.029181824,0.20118951,45,12,126
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.44995562,9.8758687,0.45311927,0.72438554,0.234626,147,343,135
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23796391,3.948946,0.02440615,0.048584714,0.19803458,9,28,88
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30958818,4.0688765,0.42464267,0.55480223,0.514353,143,275,295
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1261573,10.857759,0.15975594,0.065744362,0.26462966,60,25,141
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.24443789,5.8892724,0.46550441,0.014913137,0.28896041,133,10,167
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.26703428,80.417448,0.32474092,0.2805278,0.24714495,123,133,139
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.096133842,13.050904,0.029157974,0.17570046,0.025979724,8,91,14
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.2903202,5.8733538,0.35068719,0.52613191,0.41800673,114,269,248
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.47003851,45.84799,0.36245624,0.39472171,0.35563568,116,169,219
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.54514434,3.8439611,0.59612477,0.59773603,0.26118431,170,291,141
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21922062,1.5226021,0.14628809,0.094158415,0.010790229,42,50,7
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17261205,29.610971,0.14780171,0.12470048,0.06508631,48,58,43
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11516499,7.9613529,0.050509507,0.010268859,0.096063609,12,9,47
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.26787284,4.1889946,0.2990916,0.13072952,0.34715392,92,76,202
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.36626137,11.925232,0.51390613,0.45478699,0.35572303,167,195,213
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.2290858,1.906996,0.00024862642,0.46286095,0.51716166,1,232,289
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.20205794,0.23344651,4.4744817e-06,0.99674737,1.5284941e-12,0,494,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.086811752,11.298067,0.025429886,0.22335819,0.063968054,8,106,37
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21853756,8.3871169,0.45065154,0.165846,0.46433313,147,69,261
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.2333729,5.4512336,0.44922613,0.28485247,0.48062618,143,147,294
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14975538,2.5703274,0.1835675,0.26436989,0.069199228,54,113,31
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25675315,2.6952777,0.27594179,0.27761934,0.22761843,82,136,141
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13957243,1.3224942,0.011731716,0.10611861,0.72763933,3,44,403
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.37274024,2.0217163,0.26419991,0.041938868,0.54807272,93,20,331
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.075120309,32.235445,0.093782495,0.041407029,0.024644955,31,16,14
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22930033,2.457275,0.23498081,0.1700052,0.19987184,71,86,105
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.32552215,4.6427028,0.44584005,0.02269979,0.34420017,132,12,208
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.078355083,20.172503,0.049302923,0.073985897,0.060700481,15,35,35
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.24708466,14.225589,0.32122497,0.11275948,0.34752614,93,56,192
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21091414,1.1458706,0.00025128759,0.054542599,9.6261242e-05,0,34,1
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23081354,19.235004,0.20037842,0.12834198,0.29778799,66,58,166
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19862723,26.202205,0.096149812,0.096628352,0.14865832,38,53,78
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15850049,1.6767422,0.00018940865,0.017386992,0.00014549667,0,9,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.29321104,13.46762,0.20314768,0.29312155,0.47896745,66,142,270
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.4844924,3.6090824,0.6983702,0.32735248,0.56693177,211,170,334
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22810628,0.13553317,7.3181753e-16,0.76795113,0.99990626,0,380,584
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.055957427,1.659452,4.1746361e-12,0.062693041,0.00016450052,0,26,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.38679122,2.9240571,0.29445283,0.78691648,0.29906616,94,392,153
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14029568,16.089586,0.10913946,0.021957464,0.16638788,40,9,86
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10904539,23.988886,0.076607464,0.079724764,0.26833053,23,42,165
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.085493781,18.150225,0.044118625,0.043620612,0.12757324,8,27,66
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19669567,6.9099085,0.31263388,0.030021194,0.056462948,101,18,34
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.36768348,36.922133,0.29705021,0.36494313,0.39904691,88,176,229
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1101095,5.5357053,0.19133802,0.24573885,0.38016181,71,99,229
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19544466,3.4073897,0.26812618,0.037904497,0.73669226,84,22,411
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.45028918,1.2183212,0.66446155,0.87941363,0.52422934,213,431,308
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.32443125,0.81720157,1.4979202e-05,0.42913644,0.11432901,0,207,59
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23411103,4.9122349,0.4966629,0.37848876,0.46577874,146,187,263
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17176135,6.9844507,0.33919006,0.13325506,0.070735613,105,81,40
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.023538883,22.031088,0.058506746,0.14253873,0.00020722615,19,78,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.24333088,4.8514553,0.21401355,0.19820764,0.35306879,70,94,199
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16706643,3.3088312,0.19486389,0.03822133,0.14636763,66,21,82
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10956874,9.5158017,0.041504431,0.15376514,0.18144788,15,73,116
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.43877049,12.819123,0.58667426,0.46964696,0.65362333,186,238,394
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.067583495,7.0486054,0.030523874,0.00059483961,0.079871697,4,3,46
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.096274358,0.84350888,5.5883746e-07,0.0014715903,2.222247e-15,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.039003914,4.6333856,0.22871621,0.00011299889,0.0002234969,62,0,1
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.025206977,0.64344295,1.9255395e-06,8.0293707e-21,1.1185161e-33,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12650868,22.666713,0.17201041,0.13089516,0.090528896,47,80,54
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.014472902,0.1660988,6.7682338e-130,0,7.0889209e-124,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18866377,1.4988039,0.082799062,0.00010858586,0.023697155,27,0,13
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.012884451,5.6917216,1.24072e-30,4.6120492e-10,0.00041680154,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11187173,3.2118295,0.27907609,0.24874808,0.15890199,95,107,98
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23482867,10.530817,0.13734093,0.39537415,0.22886231,51,192,148
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.28865456,4.257358,0.20280012,0.21182865,0.037758735,47,113,20
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22157284,2.2880813,0.011376117,0.032351319,0.31975943,5,11,209
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15710237,3.8982108,0.053190791,0.15680166,0.071860255,22,74,41
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12796914,8.9696556,0.19828495,0.34615086,3.9793339e-05,61,186,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13426179,8.693691,0.22593204,0.20674134,0.37864359,72,97,212
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.074333564,0.52283114,6.4941072e-07,3.1738375e-06,4.7656112e-14,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.054642965,17.77918,0.081842346,0.14065676,0.0057251585,20,72,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14723557,14.548252,0.1593326,0.22252876,0.12875247,52,107,74
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.172622,7.9396276,0.1109578,0.071284114,0.38183484,30,45,214
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22931202,8.0820797,0.036701895,0.41756598,0.13092131,11,205,70
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.28781726,6.0893078,0.32432012,0.37509189,0.30435733,92,187,174
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.033084236,12.305079,0.0072796334,0.017580072,0.0091015022,1,5,5
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.082833666,7.1805005,0.052736236,0.063466371,0.02578569,14,38,20
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22337912,20.611821,0.24948704,0.39021964,0.41664965,78,209,248
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.31639497,11.288344,0.3127815,0.37560173,0.15474294,104,208,89
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22782082,17.957831,0.4651167,0.35591676,0.23811614,139,193,146
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.40221278,8.3659531,0.86082975,0.1137048,0.62605852,254,64,371
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19003078,6.7340403,0.3226125,0.13075688,0.17910946,98,67,91
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17903473,14.325687,0.16884263,0.078761586,0.2017625,62,37,139
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.011513993,7.0877059,3.6469761e-07,2.3430942e-07,0.013508243,0,0,6
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.074907383,1.9823379,7.9936882e-06,1.5893214e-05,0.0015510354,0,0,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18196489,18.988418,0.16134128,0.2138339,0.19666092,45,114,128
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13912825,0.31162228,6.1936308e-23,0.95401329,0.0014160251,0,470,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13200911,3.3412125,0.00080763055,0.020001308,0.0012593875,0,17,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.32502161,23.27538,0.37738576,0.31012967,0.28803082,107,157,177
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.40234097,66.720644,0.38413651,0.33717549,0.40987821,101,166,227
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.43011824,14.159424,0.39723538,0.58804616,0.61553122,109,285,365
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.087533675,2.821131,0.34759575,0.0090381536,0.0036031768,102,8,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.28570248,4.1128711,0.13673809,0.48840399,0.0021641587,48,245,1
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10447236,0.99373382,0.0062146962,0.3905921,0.0011788306,1,184,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21779604,7.8974742,0.33246934,0.36105032,0.2028471,97,187,101
